,inventory,period_begin,state_code,county_name
17237,[1064.5371],2019-12-16,IN,Rush County
17238,[1289.2435],2019-12-23,IN,Rush County
17239,[1125.6069],2019-12-30,IN,Rush County
17240,[1193.357],2020-01-06,IN,Rush County
17241,[1126.2325],2020-01-13,IN,Rush County
17242,[1144.9497],2020-01-20,IN,Rush County
17243,[1111.3088],2020-01-27,IN,Rush County
17244,[1111.0521],2020-02-03,IN,Rush County
17245,[1090.3368],2020-02-10,IN,Rush County
17246,[1082.989],2020-02-17,IN,Rush County
17247,[1067.622],2020-02-24,IN,Rush County
17248,[1009.18396],2019-12-02,TX,Rusk County
17249,[949.3659],2019-12-09,TX,Rusk County
17250,[745.24646],2019-12-16,TX,Rusk County
17251,[866.2533],2019-12-23,TX,Rusk County
17252,[1688.7206],2019-12-30,TX,Rusk County
17253,[1716.1132],2020-01-06,TX,Rusk County
17254,[1824.9957],2020-01-13,TX,Rusk County
17255,[1907.2727],2020-01-20,TX,Rusk County
17256,[1892.3333],2020-01-27,TX,Rusk County
17257,[1881.8296],2020-02-03,TX,Rusk County
17258,[1866.9822],2020-02-10,TX,Rusk County
17259,[1853.7821],2020-02-17,TX,Rusk County
17260,[1841.9917],2020-02-24,TX,Rusk County
17261,[-21.481398],2019-12-02,WI,Rusk County
17262,[1165.1948],2019-12-02,WI,Rusk County
17263,[1064.5371],2019-12-09,WI,Rusk County
17264,[1289.2435],2019-12-09,WI,Rusk County
17265,[1125.6069],2019-12-16,WI,Rusk County
17266,[1193.357],2019-12-16,WI,Rusk County
17267,[1126.2325],2019-12-23,WI,Rusk County
17268,[1144.9497],2019-12-23,WI,Rusk County
17269,[1111.3088],2019-12-30,WI,Rusk County
17270,[1111.0521],2019-12-30,WI,Rusk County
17271,[1090.3368],2020-01-06,WI,Rusk County
17272,[1082.989],2020-01-06,WI,Rusk County
17273,[1067.622],2020-01-13,WI,Rusk County
17274,[1057.7235],2020-01-13,WI,Rusk County
17275,[1044.73],2020-01-20,WI,Rusk County
17276,[1034.0338],2020-01-20,WI,Rusk County
17277,[1022.2067],2020-01-27,WI,Rusk County
17278,[1011.39417],2020-01-27,WI,Rusk County
17279,[1000.2333],2020-02-03,WI,Rusk County
17280,[989.56537],2020-02-03,WI,Rusk County
17281,[978.8557],2020-02-10,WI,Rusk County
17282,[968.4254],2020-02-10,WI,Rusk County
17283,[958.0683],2020-02-17,WI,Rusk County
17284,[947.9009],2020-02-17,WI,Rusk County
17285,[937.844],2020-02-24,WI,Rusk County
17286,[927.93634],2020-02-24,WI,Rusk County
17287,[1092.4899],2019-12-02,NC,Rutherford County
17288,[1434.2039],2019-12-09,NC,Rutherford County
17289,[1533.7974],2019-12-16,NC,Rutherford County
17290,[1951.4662],2019-12-23,NC,Rutherford County
17291,[2089.1987],2019-12-30,NC,Rutherford County
17292,[2394.1377],2020-01-06,NC,Rutherford County
17293,[2409.8948],2020-01-13,NC,Rutherford County
17294,[2439.1155],2020-01-20,NC,Rutherford County
17295,[2464.2183],2020-01-27,NC,Rutherford County
17296,[2489.1638],2020-02-03,NC,Rutherford County
17297,[2512.91],2020-02-10,NC,Rutherford County
17298,[2535.1567],2020-02-17,NC,Rutherford County
17299,[2555.8494],2020-02-24,NC,Rutherford County
17300,[1630.9905],2019-12-02,TN,Rutherford County
17301,[2284.782],2019-12-09,TN,Rutherford County
17302,[1607.5029],2019-12-16,TN,Rutherford County
17303,[1538.7943],2019-12-23,TN,Rutherford County
17304,[1995.7338],2019-12-30,TN,Rutherford County
17305,[2377.879],2020-01-06,TN,Rutherford County
17306,[3422.377],2020-01-13,TN,Rutherford County
17307,[3772.8613],2020-01-20,TN,Rutherford County
17308,[3970.6013],2020-01-27,TN,Rutherford County
17309,[4115.171],2020-02-03,TN,Rutherford County
17310,[4204.8823],2020-02-10,TN,Rutherford County
17311,[4253.8774],2020-02-17,TN,Rutherford County
17312,[4278.973],2020-02-24,TN,Rutherford County
17313,[973.1426],2019-12-02,VT,Rutland County
17314,[832.07117],2019-12-09,VT,Rutland County
17315,[825.12695],2019-12-16,VT,Rutland County
17316,[865.58136],2019-12-23,VT,Rutland County
17317,[1687.5278],2019-12-30,VT,Rutland County
17318,[1672.2422],2020-01-06,VT,Rutland County
17319,[1872.8219],2020-01-13,VT,Rutland County
17320,[1865.565],2020-01-20,VT,Rutland County
17321,[1862.8451],2020-01-27,VT,Rutland County
17322,[1844.7107],2020-02-03,VT,Rutland County
17323,[1828.7291],2020-02-10,VT,Rutland County
17324,[1812.0704],2020-02-17,VT,Rutland County
17325,[1796.8348],2020-02-24,VT,Rutland County
17326,[1092.4899],2019-12-02,CA,Sacramento County
17327,[1434.2039],2019-12-09,CA,Sacramento County
17328,[1533.7974],2019-12-16,CA,Sacramento County
17329,[1951.4662],2019-12-23,CA,Sacramento County
17330,[2089.1987],2019-12-30,CA,Sacramento County
17331,[2394.1377],2020-01-06,CA,Sacramento County
17332,[2409.8948],2020-01-13,CA,Sacramento County
17333,[2439.1155],2020-01-20,CA,Sacramento County
17334,[2464.2183],2020-01-27,CA,Sacramento County
17335,[2489.1638],2020-02-03,CA,Sacramento County
17336,[2512.91],2020-02-10,CA,Sacramento County
17337,[2535.1567],2020-02-17,CA,Sacramento County
17338,[2555.8494],2020-02-24,CA,Sacramento County
17339,[1593.2721],2019-12-02,ME,Sagadahoc County
17340,[2156.0505],2019-12-09,ME,Sagadahoc County
17341,[1416.7324],2019-12-16,ME,Sagadahoc County
17342,[1479.882],2019-12-23,ME,Sagadahoc County
17343,[1945.1266],2019-12-30,ME,Sagadahoc County
17344,[2309.7808],2020-01-06,ME,Sagadahoc County
17345,[3344.504],2020-01-13,ME,Sagadahoc County
17346,[3728.6707],2020-01-20,ME,Sagadahoc County
17347,[3922.8516],2020-01-27,ME,Sagadahoc County
17348,[4056.0786],2020-02-03,ME,Sagadahoc County
17349,[4135.2456],2020-02-10,ME,Sagadahoc County
17350,[4176.6255],2020-02-17,ME,Sagadahoc County
17351,[4196.9185],2020-02-24,ME,Sagadahoc County
17352,[1009.18396],2019-12-02,MI,Saginaw County
17353,[949.3659],2019-12-09,MI,Saginaw County
17354,[745.24646],2019-12-16,MI,Saginaw County
17355,[866.2533],2019-12-23,MI,Saginaw County
17356,[1688.7206],2019-12-30,MI,Saginaw County
17357,[1716.1132],2020-01-06,MI,Saginaw County
17358,[1824.9957],2020-01-13,MI,Saginaw County
17359,[1907.2727],2020-01-20,MI,Saginaw County
17360,[1892.3333],2020-01-27,MI,Saginaw County
17361,[1881.8296],2020-02-03,MI,Saginaw County
17362,[1866.9822],2020-02-10,MI,Saginaw County
17363,[1853.7821],2020-02-17,MI,Saginaw County
17364,[1841.9917],2020-02-24,MI,Saginaw County
17365,[973.1426],2019-12-02,CO,Saguache County
17366,[832.07117],2019-12-09,CO,Saguache County
17367,[825.12695],2019-12-16,CO,Saguache County
17368,[865.58136],2019-12-23,CO,Saguache County
17369,[1687.5278],2019-12-30,CO,Saguache County
17370,[1672.2422],2020-01-06,CO,Saguache County
17371,[1872.8219],2020-01-13,CO,Saguache County
17372,[1865.565],2020-01-20,CO,Saguache County
17373,[1862.8451],2020-01-27,CO,Saguache County
17374,[1844.7107],2020-02-03,CO,Saguache County
17375,[1828.7291],2020-02-10,CO,Saguache County
17376,[1812.0704],2020-02-17,CO,Saguache County
17377,[1796.8348],2020-02-24,CO,Saguache County
17378,[-21.481398],2019-12-02,NJ,Salem County
17379,[1165.1948],2019-12-09,NJ,Salem County
17380,[1064.5371],2019-12-16,NJ,Salem County
17381,[1289.2435],2019-12-23,NJ,Salem County
17382,[1125.6069],2019-12-30,NJ,Salem County
17383,[1193.357],2020-01-06,NJ,Salem County
17384,[1126.2325],2020-01-13,NJ,Salem County
17385,[1144.9497],2020-01-20,NJ,Salem County
17386,[1111.3088],2020-01-27,NJ,Salem County
17387,[1111.0521],2020-02-03,NJ,Salem County
17388,[1090.3368],2020-02-10,NJ,Salem County
17389,[1082.989],2020-02-17,NJ,Salem County
17390,[1067.622],2020-02-24,NJ,Salem County
17391,[1351.1356],2019-12-02,AR,Saline County
17392,[1797.0818],2019-12-09,AR,Saline County
17393,[1832.5828],2019-12-16,AR,Saline County
17394,[2098.9734],2019-12-23,AR,Saline County
17395,[2593.135],2019-12-30,AR,Saline County
17396,[2897.0718],2020-01-06,AR,Saline County
17397,[3047.6038],2020-01-13,AR,Saline County
17398,[3145.0767],2020-01-20,AR,Saline County
17399,[3227.346],2020-01-27,AR,Saline County
17400,[3304.6855],2020-02-03,AR,Saline County
17401,[3379.592],2020-02-10,AR,Saline County
17402,[3452.567],2020-02-17,AR,Saline County
17403,[3523.5034],2020-02-24,AR,Saline County
17404,[-21.481398],2019-12-02,NE,Saline County
17405,[1165.1948],2019-12-09,NE,Saline County
17406,[1064.5371],2019-12-16,NE,Saline County
17407,[1289.2435],2019-12-23,NE,Saline County
17408,[1125.6069],2019-12-30,NE,Saline County
17409,[1193.357],2020-01-06,NE,Saline County
17410,[1126.2325],2020-01-13,NE,Saline County
17411,[1144.9497],2020-01-20,NE,Saline County
17412,[1111.3088],2020-01-27,NE,Saline County
17413,[1111.0521],2020-02-03,NE,Saline County
17414,[1090.3368],2020-02-10,NE,Saline County
17415,[1082.989],2020-02-17,NE,Saline County
17416,[1067.622],2020-02-24,NE,Saline County
17417,[3154.1006],2019-12-02,UT,Salt Lake County
17418,[4507.829],2019-12-09,UT,Salt Lake County
17419,[3916.656],2019-12-16,UT,Salt Lake County
17420,[3791.252],2019-12-23,UT,Salt Lake County
17421,[3695.166],2019-12-30,UT,Salt Lake County
17422,[3695.4666],2020-01-06,UT,Salt Lake County
17423,[3704.586],2020-01-13,UT,Salt Lake County
17424,[3704.8345],2020-01-20,UT,Salt Lake County
17425,[3710.2817],2020-01-27,UT,Salt Lake County
17426,[3714.2957],2020-02-03,UT,Salt Lake County
17427,[3718.0623],2020-02-10,UT,Salt Lake County
17428,[3722.0444],2020-02-17,UT,Salt Lake County
17429,[3725.7805],2020-02-24,UT,Salt Lake County
17430,[-21.481398],2019-12-02,SC,Saluda County
17431,[1165.1948],2019-12-09,SC,Saluda County
17432,[1064.5371],2019-12-16,SC,Saluda County
17433,[1289.2435],2019-12-23,SC,Saluda County
17434,[1125.6069],2019-12-30,SC,Saluda County
17435,[1193.357],2020-01-06,SC,Saluda County
17436,[1126.2325],2020-01-13,SC,Saluda County
17437,[1144.9497],2020-01-20,SC,Saluda County
17438,[1111.3088],2020-01-27,SC,Saluda County
17439,[1111.0521],2020-02-03,SC,Saluda County
17440,[1090.3368],2020-02-10,SC,Saluda County
17441,[1082.989],2020-02-17,SC,Saluda County
17442,[1067.622],2020-02-24,SC,Saluda County
17443,[88.99621],2020-02-03,TX,San Augustine County
17444,[125.05649],2020-02-10,TX,San Augustine County
17445,[149.05963],2020-02-17,TX,San Augustine County
17446,[152.48727],2020-02-24,TX,San Augustine County
17447,[1092.4899],2019-12-02,CA,San Benito County
17448,[1434.2039],2019-12-09,CA,San Benito County
17449,[1533.7974],2019-12-16,CA,San Benito County
17450,[1951.4662],2019-12-23,CA,San Benito County
17451,[2089.1987],2019-12-30,CA,San Benito County
17452,[2394.1377],2020-01-06,CA,San Benito County
17453,[2409.8948],2020-01-13,CA,San Benito County
17454,[2439.1155],2020-01-20,CA,San Benito County
17455,[2464.2183],2020-01-27,CA,San Benito County
17456,[2489.1638],2020-02-03,CA,San Benito County
17457,[2512.91],2020-02-10,CA,San Benito County
17458,[2535.1567],2020-02-17,CA,San Benito County
17459,[2555.8494],2020-02-24,CA,San Benito County
17460,[1237.5573],2019-12-02,CA,San Bernardino County
17461,[1634.7019],2019-12-09,CA,San Bernardino County
17462,[1652.2177],2019-12-16,CA,San Bernardino County
17463,[2088.1843],2019-12-23,CA,San Bernardino County
17464,[2195.9294],2019-12-30,CA,San Bernardino County
17465,[2345.929],2020-01-06,CA,San Bernardino County
17466,[2611.1687],2020-01-13,CA,San Bernardino County
17467,[2856.4],2020-01-20,CA,San Bernardino County
17468,[2964.9707],2020-01-27,CA,San Bernardino County
17469,[3033.0776],2020-02-03,CA,San Bernardino County
17470,[3084.7974],2020-02-10,CA,San Bernardino County
17471,[3127.88],2020-02-17,CA,San Bernardino County
17472,[3165.6226],2020-02-24,CA,San Bernardino County
17473,[2933.8044],2019-12-02,CA,San Diego County
17474,[3519.6497],2019-12-09,CA,San Diego County
17475,[3720.4329],2019-12-16,CA,San Diego County
17476,[3679.2944],2019-12-23,CA,San Diego County
17477,[3703.2976],2019-12-30,CA,San Diego County
17478,[3716.6462],2020-01-06,CA,San Diego County
17479,[3730.1343],2020-01-13,CA,San Diego County
17480,[3744.1165],2020-01-20,CA,San Diego County
17481,[3758.0771],2020-01-27,CA,San Diego County
17482,[3772.098],2020-02-03,CA,San Diego County
17483,[3786.1853],2020-02-10,CA,San Diego County
17484,[3800.3318],2020-02-17,CA,San Diego County
17485,[3814.5383],2020-02-24,CA,San Diego County
17486,[5322.6113],2019-12-02,CA,San Francisco County
17487,[5912.3667],2019-12-09,CA,San Francisco County
17488,[5754.68],2019-12-16,CA,San Francisco County
17489,[5613.1475],2019-12-23,CA,San Francisco County
17490,[5559.359],2019-12-30,CA,San Francisco County
17491,[5544.5933],2020-01-06,CA,San Francisco County
17492,[5541.336],2020-01-13,CA,San Francisco County
17493,[5540.8286],2020-01-20,CA,San Francisco County
17494,[5540.8696],2020-01-27,CA,San Francisco County
17495,[5540.993],2020-02-03,CA,San Francisco County
17496,[5541.116],2020-02-10,CA,San Francisco County
17497,[5541.2344],2020-02-17,CA,San Francisco County
17498,[5541.3477],2020-02-24,CA,San Francisco County
17499,[75.62696],2019-12-02,TX,San Jacinto County
17500,[97.13883],2019-12-02,TX,San Jacinto County
17501,[119.88793],2019-12-09,TX,San Jacinto County
17502,[123.19636],2019-12-09,TX,San Jacinto County
17503,[125.44578],2019-12-16,TX,San Jacinto County
17504,[127.675545],2019-12-16,TX,San Jacinto County
17505,[130.02505],2019-12-23,TX,San Jacinto County
17506,[132.52637],2019-12-23,TX,San Jacinto County
17507,[135.19778],2019-12-30,TX,San Jacinto County
17508,[138.05792],2019-12-30,TX,San Jacinto County
17509,[141.12686],2020-01-06,TX,San Jacinto County
17510,[144.42651],2020-01-06,TX,San Jacinto County
17511,[147.9809],2020-01-13,TX,San Jacinto County
17512,[151.81607],2020-01-13,TX,San Jacinto County
17513,[155.96027],2020-01-20,TX,San Jacinto County
17514,[160.44345],2020-01-20,TX,San Jacinto County
17515,[165.29745],2020-01-27,TX,San Jacinto County
17516,[170.55573],2020-01-27,TX,San Jacinto County
17517,[176.25293],2020-02-03,TX,San Jacinto County
17518,[182.42459],2020-02-03,TX,San Jacinto County
17519,[189.10638],2020-02-10,TX,San Jacinto County
17520,[196.33347],2020-02-10,TX,San Jacinto County
17521,[204.1395],2020-02-17,TX,San Jacinto County
17522,[212.55579],2020-02-17,TX,San Jacinto County
17523,[221.60919],2020-02-24,TX,San Jacinto County
17524,[231.32132],2020-02-24,TX,San Jacinto County
17525,[1237.5573],2019-12-02,CA,San Joaquin County
17526,[1634.7019],2019-12-09,CA,San Joaquin County
17527,[1652.2177],2019-12-16,CA,San Joaquin County
17528,[2088.1843],2019-12-23,CA,San Joaquin County
17529,[2195.9294],2019-12-30,CA,San Joaquin County
17530,[2345.929],2020-01-06,CA,San Joaquin County
17531,[2611.1687],2020-01-13,CA,San Joaquin County
17532,[2856.4],2020-01-20,CA,San Joaquin County
17533,[2964.9707],2020-01-27,CA,San Joaquin County
17534,[3033.0776],2020-02-03,CA,San Joaquin County
17535,[3084.7974],2020-02-10,CA,San Joaquin County
17536,[3127.88],2020-02-17,CA,San Joaquin County
17537,[3165.6226],2020-02-24,CA,San Joaquin County
17538,[5017.4873],2019-12-02,WA,San Juan County
17539,[5374.4126],2019-12-09,WA,San Juan County
17540,[4598.3667],2019-12-16,WA,San Juan County
17541,[4283.5757],2019-12-23,WA,San Juan County
17542,[4211.3794],2019-12-30,WA,San Juan County
17543,[4201.8784],2020-01-06,WA,San Juan County
17544,[4204.4375],2020-01-13,WA,San Juan County
17545,[4208.5884],2020-01-20,WA,San Juan County
17546,[4212.639],2020-01-27,WA,San Juan County
17547,[4216.4253],2020-02-03,WA,San Juan County
17548,[4219.994],2020-02-10,WA,San Juan County
17549,[4223.398],2020-02-17,WA,San Juan County
17550,[4226.6763],2020-02-24,WA,San Juan County
17551,[973.1426],2019-12-02,CA,San Luis Obispo County
17552,[832.07117],2019-12-09,CA,San Luis Obispo County
17553,[825.12695],2019-12-16,CA,San Luis Obispo County
17554,[865.58136],2019-12-23,CA,San Luis Obispo County
17555,[1687.5278],2019-12-30,CA,San Luis Obispo County
17556,[1672.2422],2020-01-06,CA,San Luis Obispo County
17557,[1872.8219],2020-01-13,CA,San Luis Obispo County
17558,[1865.565],2020-01-20,CA,San Luis Obispo County
17559,[1862.8451],2020-01-27,CA,San Luis Obispo County
17560,[1844.7107],2020-02-03,CA,San Luis Obispo County
17561,[1828.7291],2020-02-10,CA,San Luis Obispo County
17562,[1812.0704],2020-02-17,CA,San Luis Obispo County
17563,[1796.8348],2020-02-24,CA,San Luis Obispo County
17564,[1860.2383],2019-12-02,CA,San Mateo County
17565,[4353.7104],2019-12-09,CA,San Mateo County
17566,[4161.5303],2019-12-16,CA,San Mateo County
17567,[4107.664],2019-12-23,CA,San Mateo County
17568,[4130.4614],2019-12-30,CA,San Mateo County
17569,[4125.54],2020-01-06,CA,San Mateo County
17570,[4127.356],2020-01-13,CA,San Mateo County
17571,[4127.22],2020-01-20,CA,San Mateo County
17572,[4127.6353],2020-01-27,CA,San Mateo County
17573,[4127.8945],2020-02-03,CA,San Mateo County
17574,[4128.2036],2020-02-10,CA,San Mateo County
17575,[4128.5034],2020-02-17,CA,San Mateo County
17576,[4128.81],2020-02-24,CA,San Mateo County
17577,[1009.18396],2019-12-02,NM,San Miguel County
17578,[949.3659],2019-12-09,NM,San Miguel County
17579,[745.24646],2019-12-16,NM,San Miguel County
17580,[866.2533],2019-12-23,NM,San Miguel County
17581,[1688.7206],2019-12-30,NM,San Miguel County
17582,[1716.1132],2020-01-06,NM,San Miguel County
17583,[1824.9957],2020-01-13,NM,San Miguel County
17584,[1907.2727],2020-01-20,NM,San Miguel County
17585,[1892.3333],2020-01-27,NM,San Miguel County
17586,[1881.8296],2020-02-03,NM,San Miguel County
17587,[1866.9822],2020-02-10,NM,San Miguel County
17588,[1853.7821],2020-02-17,NM,San Miguel County
17589,[1841.9917],2020-02-24,NM,San Miguel County
17590,[1092.4899],2019-12-02,TX,San Patricio County
17591,[1434.2039],2019-12-09,TX,San Patricio County
17592,[1533.7974],2019-12-16,TX,San Patricio County
17593,[1951.4662],2019-12-23,TX,San Patricio County
17594,[2089.1987],2019-12-30,TX,San Patricio County
17595,[2394.1377],2020-01-06,TX,San Patricio County
17596,[2409.8948],2020-01-13,TX,San Patricio County
17597,[2439.1155],2020-01-20,TX,San Patricio County
17598,[2464.2183],2020-01-27,TX,San Patricio County
17599,[2489.1638],2020-02-03,TX,San Patricio County
17600,[2512.91],2020-02-10,TX,San Patricio County
17601,[2535.1567],2020-02-17,TX,San Patricio County
17602,[2555.8494],2020-02-24,TX,San Patricio County
17603,[1009.18396],2019-12-02,TX,San Saba County
17604,[949.3659],2019-12-09,TX,San Saba County
17605,[745.24646],2019-12-16,TX,San Saba County
17606,[866.2533],2019-12-23,TX,San Saba County
17607,[1688.7206],2019-12-30,TX,San Saba County
17608,[1716.1132],2020-01-06,TX,San Saba County
17609,[1824.9957],2020-01-13,TX,San Saba County
17610,[1907.2727],2020-01-20,TX,San Saba County
17611,[1892.3333],2020-01-27,TX,San Saba County
17612,[1881.8296],2020-02-03,TX,San Saba County
17613,[1866.9822],2020-02-10,TX,San Saba County
17614,[1853.7821],2020-02-17,TX,San Saba County
17615,[1841.9917],2020-02-24,TX,San Saba County
17616,[1775.776],2019-12-02,NM,Sandoval County
17617,[2833.673],2019-12-09,NM,Sandoval County
17618,[3202.0706],2019-12-16,NM,Sandoval County
17619,[3765.4236],2019-12-23,NM,Sandoval County
17620,[3960.4949],2019-12-30,NM,Sandoval County
17621,[4082.0725],2020-01-06,NM,Sandoval County
17622,[4166.6104],2020-01-13,NM,Sandoval County
17623,[4227.791],2020-01-20,NM,Sandoval County
17624,[4273.5747],2020-01-27,NM,Sandoval County
17625,[4309.076],2020-02-03,NM,Sandoval County
17626,[4337.5234],2020-02-10,NM,Sandoval County
17627,[4360.918],2020-02-17,NM,Sandoval County
17628,[4380.5396],2020-02-24,NM,Sandoval County
17629,[75.62696],2019-12-02,MI,Sanilac County
17630,[97.13883],2019-12-09,MI,Sanilac County
17631,[119.88793],2019-12-16,MI,Sanilac County
17632,[123.19636],2019-12-23,MI,Sanilac County
17633,[125.44578],2019-12-30,MI,Sanilac County
17634,[127.675545],2020-01-06,MI,Sanilac County
17635,[130.02505],2020-01-13,MI,Sanilac County
17636,[132.52637],2020-01-20,MI,Sanilac County
